Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,V_times_I,Current_sq,Voltage_sq,Current_x_Duration
TRN-0463,11.7153,40.6516,40.7035,20.2729,8.0814,25.0,10.1953,47.6679,15.7596,476.24568948,1652.5525825600002,137.24825409,824.12582164
TRN-0356,29.124,78.6573,36.577,47.4556,19.0017,18.243,23.8741,45.6223,32.4715,2290.8152052,6186.970843290001,848.207376,3732.72936588
TRN-0464,26.9782,71.2716,36.2753,47.2463,17.4268,16.95,22.1196,59.2423,28.6182,1922.7794791200004,5079.640966560001,727.82327524,3367.31939508
TRN-0052,23.8697,58.5274,22.4135,38.1949,15.3019,14.3016,19.6015,73.5974,19.7674,1397.0314797800002,3425.45655076,569.76257809,2235.44819026
TRN-0737,25.7107,30.5152,20.798,16.0054,17.9853,20.3833,18.9732,50.4902,17.8267,784.56715264,931.17743104,661.04009449,488.40798208000007
TRN-0549,19.3856,40.9572,26.762,34.7739,11.8918,11.2905,15.3304,44.0042,17.3213,793.97989632,1677.49223184,375.80148736,1424.2415770799998
TRN-0431,8.7941,46.5597,28.1436,40.9888,7.2282,8.1459,8.883,59.0783,14.773,409.45065777,2167.80566409,77.33619481000001,1908.42623136
TRN-0565,28.6246,31.4712,26.8085,33.8995,16.1176,13.8494,21.1833,47.6235,20.1548,900.85051152,990.43642944,819.3677251600001,1066.8579444000002
TRN-0660,30.2971,62.8955,39.7843,12.227,18.4755,17.1061,23.7531,51.6632,28.9021,1905.55125305,3955.84392025,917.91426841,769.0232785
TRN-0834,29.9178,27.4687,35.7858,58.4409,16.4282,13.9856,21.5831,49.4543,21.1305,821.8030728599999,754.5294796899999,895.07475684,1605.2955498299998
TRN-0887,30.0954,88.0704,42.4991,11.1092,19.2774,19.2312,24.2806,35.2746,38.4158,2650.5139161600005,7756.395356160001,905.73310116,978.39168768
TRN-0336,27.8382,99.9421,33.3912,50.5934,19.2433,19.334,23.8428,53.5263,44.1841,2782.20816822,9988.42335241,774.9653792400001,5056.41064214
TRN-0023,22.4988,39.379,38.3371,24.9876,13.1943,12.3976,17.2618,37.9205,19.4098,885.9802451999999,1550.7056409999998,506.19600144,983.9867004
TRN-0305,18.9752,39.1127,26.3426,46.8886,11.9802,1.0,15.6456,31.5284,17.5207,742.17130504,1529.8033012899998,360.05821504000005,1833.9397452199996
TRN-0536,22.9458,45.7975,30.2669,21.8424,13.6546,12.8831,17.8131,49.1447,18.926,1050.8602755,2097.41100625,526.5097376399999,1000.327314
TRN-0261,18.2851,75.3805,29.9432,58.338,13.6212,14.0408,16.7649,51.2372,25.316,1378.33998055,5682.2197802499995,334.34488201,4397.547609
TRN-0271,23.8412,94.0763,38.9754,13.1617,16.5737,17.2782,20.4146,30.579,39.3592,2242.89188356,8850.350221690001,568.40281744,1238.20403771
TRN-0827,12.4842,86.4182,28.5048,20.0729,11.1338,12.8196,13.3905,38.961,27.8574,1078.86209244,7468.10529124,155.85524963999998,1734.66388678
TRN-0148,11.8673,90.6809,39.2761,29.6365,7.3021,8.4665,12.8879,42.136,33.6087,1076.1374445699998,8223.02562481,140.83280929,2687.46449285
TRN-0916,15.83,22.3854,29.3857,34.8222,9.3427,8.7621,12.3496,43.3537,15.4539,354.360882,501.10613316,250.5889,779.5088758800001
TRN-0691,16.0726,89.5872,44.0183,27.2199,13.0883,14.6408,15.8388,43.9082,35.129,1439.89923072,8025.866403839999,258.32847076,2438.55462528
TRN-0915,15.1802,54.6068,48.181,36.2376,10.7723,11.6684,13.9383,46.0319,21.2765,828.9421453599999,2981.90260624,230.43847203999997,1978.8193756800001
TRN-0497,22.7015,51.4484,30.3053,42.1301,14.3641,13.524,18.3201,67.2977,19.733,1167.9558525999998,2646.9378625599998,515.35810225,2167.52623684
TRN-0178,19.3405,100.3808,33.8958,5.6278,14.7691,16.3752,17.6476,40.5108,41.2567,1941.4148623999997,10076.305008639998,374.05494024999996,564.9230662399999
TRN-0327,28.9693,67.2789,26.4722,52.5104,18.1773,16.9927,23.2303,39.4128,25.7542,1949.0226377699998,4526.450385209999,839.22034249,3532.8419505599995
TRN-0856,26.9065,91.7012,35.2636,56.763,15.1083,23.7716,23.0638,67.0168,38.1997,2467.3583378000003,8409.11008144,723.9597422500001,5205.2352156
TRN-0343,26.2971,15.0966,35.2021,44.2695,13.6448,11.4401,18.4805,59.6871,18.4245,396.99679986,227.90733156000002,691.53746841,668.3189337
TRN-0198,28.1497,26.9731,19.1549,29.9116,15.5631,13.0973,20.497,43.7674,18.5978,759.2846730699999,727.54812361,792.40561009,806.80857796
TRN-0290,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,23.8671,1245.92422028,10156.62855601,152.83882384,2377.2513888500002
TRN-0711,27.3457,27.5273,34.5953,58.9132,15.4514,13.3857,20.4983,58.755,20.0657,752.75328761,757.75224529,747.78730849,1621.7213303600001
TRN-0284,17.8121,90.2115,37.616,39.5063,13.504,15.1535,16.1926,46.9822,34.353,1606.8562591500001,8138.11473225,317.27090641,3563.9225824500004
TRN-0105,14.8368,102.3667,39.5969,23.2679,13.1569,15.4076,15.6953,41.709,43.6185,1518.79425456,10478.94126889,220.13063424,2381.8581389299998
TRN-0439,11.5518,50.4478,26.6414,37.17,8.8784,9.5543,11.0339,50.6061,15.9175,582.76289604,2544.9805248400003,133.44408324,1875.1447260000002
TRN-0602,21.0839,80.5436,36.3989,38.7211,7.1164,15.438,18.6809,61.7175,30.5097,1698.17320804,6487.27150096,444.53083921,3118.73678996
TRN-0269,15.8232,102.5936,42.3858,16.5509,13.2755,15.4911,15.8473,56.8715,45.2513,1623.3590515199999,10525.44676096,250.37365824,1698.0164142399997
TRN-0184,29.5853,85.7903,34.6521,19.6015,19.3913,18.8309,24.4083,51.7121,34.5505,2538.13176259,7359.97557409,875.28997609,1681.6185654500002
TRN-0288,15.735,21.5399,39.4762,5.9551,8.9844,8.6774,11.8477,49.4543,15.9873,338.9303265,463.96729201,247.59022499999998,128.27225848999998
TRN-0668,30.0372,108.2607,39.2159,13.5037,20.5937,21.0821,25.4809,54.9198,54.4579,3251.84829804,11720.37916449,902.2333838399999,1461.92001459
TRN-0014,11.1932,77.4751,43.4873,15.9647,9.6759,11.9007,11.5401,72.2076,27.0328,867.1942893199999,6002.391120009999,125.28772623999998,1236.86672897
TRN-0813,30.5251,48.7172,37.482,41.8758,17.608,15.9534,22.6584,26.8364,23.0728,1487.0974017199999,2373.36557584,931.7817300099999,2040.07172376
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,18.3368,812.7754346199999,3264.2825292099997,202.37338563999998,3219.53525873
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,20.5491,1056.0629046,1986.5651268100003,561.405636,1953.6361458899999
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,18.1844,789.83029101,2802.8871292900003,222.56760968999998,876.63448609
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,26.3719,1322.09274744,3846.0834822400006,454.46991489000004,2795.9095960800005
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,32.4503,1029.64502745,6623.76238225,160.05539169000002,978.6563852
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,27.6727,1399.02598241,5227.825033690001,374.39541048999996,4140.18939607
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,30.0385,2230.4622368,5444.373796,913.78034944,2877.026819
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,22.7241,1231.65249726,4522.92565729,335.39527044000005,818.1963482000001
TRN-0449,21.696,104.8557,37.7763,13.4195,16.5054,17.709,20.0948,50.7071,47.5433,2274.9492672,10994.71782249,470.71641600000004,1407.11106615
TRN-0038,27.7592,101.5552,34.2606,17.1922,19.2427,19.2265,23.8862,59.3814,45.698,2819.09110784,10313.458647039999,770.57318464,1745.95730944
TRN-0891,31.2092,24.7295,37.9771,7.605,16.1873,13.7588,21.489,46.4701,20.3503,771.7879114,611.5481702500001,974.01416464,188.06784750000003
TRN-0313,28.2726,86.4153,41.69,52.7211,18.8426,18.6702,23.9336,60.1178,37.4216,2443.18521078,7467.604074090001,799.3399107600001,4555.90967283
TRN-0255,17.4922,39.68,34.5857,26.5506,10.8434,10.4393,14.1841,51.656,17.2442,694.090496,1574.5024,305.97706084000004,1053.527808
TRN-0647,21.852,64.5289,34.5926,11.2937,14.1639,13.9786,17.7505,39.2504,23.9903,1410.0855227999998,4163.978935209999,477.509904,728.7700379299998
TRN-0423,18.2339,55.7219,24.4936,48.8595,12.3715,12.2858,15.7123,45.9793,18.5143,1016.0275524099999,3104.93013961,332.47510920999997,2722.5441730499997
TRN-0398,23.6081,38.436,51.5397,28.3981,20.9822,13.0628,17.4497,57.6559,26.8098,907.4009316,1477.326096,557.3423856100001,1091.5093716
TRN-0289,12.2869,55.9791,39.0557,27.4659,9.2859,10.2734,11.2989,58.2312,17.4577,687.80960379,3133.6596368100004,150.96791161,1537.51636269
TRN-0579,25.8539,97.7032,34.2355,28.4083,18.1987,18.5238,22.5244,42.8963,41.4578,2526.00876248,9545.915290239998,668.42414521,2775.58181656
TRN-0275,17.8668,47.0833,25.1341,36.193,11.1437,10.8196,14.0121,38.2814,17.1723,841.2279044400001,2216.83713889,319.22254224000005,1704.0858769
TRN-0885,9.8693,34.1735,47.1174,41.4493,7.4965,8.2213,9.6744,50.7342,17.5958,337.26852355,1167.8281022499998,97.40308249000002,1416.46765355
TRN-0201,13.0583,62.9442,42.9019,15.9798,9.9293,11.3912,12.1505,38.707,23.7241,821.94424686,3961.9723136400003,170.51919888999998,1005.83572716
TRN-0171,15.6952,76.0224,22.3138,52.257,12.0119,20.1057,14.6344,67.6222,22.1384,1193.1867724800002,5779.405301760001,246.33930304,3972.7025568
TRN-0689,31.6492,35.4878,43.8532,18.733,17.3536,15.3904,23.1375,33.0242,22.6997,1123.16047976,1259.38394884,1001.67186064,664.7929574
TRN-0769,8.373,78.0065,31.6603,24.9763,8.6715,10.7605,10.2026,45.9541,23.1383,653.1484244999999,6085.014042250001,70.10712899999999,1948.3137459499999
TRN-0575,29.1671,81.9158,28.8445,36.8917,18.8973,18.0038,23.9664,39.8755,31.127,2389.2463301800003,6710.19828964,850.71972241,3022.0131188600003
TRN-0428,20.4699,69.9818,34.8688,27.8474,14.2195,14.1737,17.3693,40.4876,25.319,1432.52044782,4897.452331240001,419.01680601,1948.8111773200003
TRN-0272,30.9147,51.0044,42.4644,18.3643,17.8293,16.553,23.1521,40.4619,23.6436,1576.78572468,2601.4488193599996,955.71867609,936.66010292
TRN-0763,20.5583,61.5323,30.8158,8.7893,13.3374,13.3175,16.9269,36.3166,19.1371,1264.99948309,3786.22394329,422.64369888999994,540.82584439
TRN-0727,15.8896,19.4607,45.5969,8.0754,8.3908,8.3681,11.4267,74.0864,16.6021,309.22273872,378.71884449,252.47938815999998,157.15293678
TRN-0042,19.2353,48.7693,27.1839,20.7282,12.089,11.6227,15.3121,57.8987,17.8278,938.0921162899999,2378.4446224900003,369.99676608999994,1010.8998042600001
TRN-0773,18.149,40.6311,31.4089,53.4559,3.9127,10.9356,14.7335,61.6319,17.8539,737.4138339000001,1650.8862872100003,329.386201,2171.97201849
TRN-0764,30.7478,51.1431,43.5796,43.3897,17.9541,16.5559,23.4592,46.5817,23.6919,1572.53781018,2615.61667761,945.4272048400001,2219.08376607
TRN-0620,24.1614,59.8066,29.9794,21.2834,15.3065,14.6956,19.4732,54.2948,20.9953,1445.01118524,3576.82940356,583.77324996,1272.8877904400001
TRN-0914,14.1881,60.8325,37.1535,41.5068,11.1654,11.9085,13.8926,32.8292,19.2031,863.09759325,3700.5930562500002,201.30218161000002,2524.962411
TRN-0982,12.4416,18.6756,38.7164,37.5457,7.2086,7.2314,9.6382,80.5135,14.96,232.35434496,348.77803536,154.79341055999998,701.1884749199999
TRN-0113,31.1611,31.5237,42.6012,33.9683,17.1963,15.0119,22.7454,49.4543,22.1831,982.3131680700001,993.7436616900001,971.01415321,1070.8064987100001
TRN-0258,14.7553,71.7787,35.4516,36.6047,11.449,12.6512,14.0301,53.4391,24.268,1059.11625211,5152.18177369,217.71887809,2627.43777989
TRN-0002,18.4463,56.7764,23.0633,12.8259,11.8108,11.7818,14.6466,34.3554,17.3604,1047.31450732,3223.5595969600004,340.26598369000004,728.2084287600001
TRN-0283,28.9197,27.591,41.9035,37.8014,15.9737,14.1276,21.1828,66.5722,21.6272,797.9234427,761.263281,836.3490480899999,1042.9784274
TRN-0677,21.058,68.7623,28.9605,26.7195,14.1566,14.0598,17.9396,38.7286,23.3267,1447.9965134,4728.25390129,443.439364,1837.29427485
TRN-0486,17.1442,103.7046,38.9918,21.6489,14.2967,16.3271,17.2076,33.04,45.6002,1777.93240332,10754.64406116,293.92359364000004,2245.09051494
TRN-0554,10.2715,99.3761,29.1666,35.7966,10.8652,13.1476,12.3766,44.9502,36.6035,1020.7416111499999,9875.609251209999,105.50371224999999,3557.3265012599995
TRN-0341,21.6849,99.1059,37.2354,56.2871,16.3468,17.5527,19.8958,75.1837,42.9304,2149.10153091,9821.97941481,470.23488800999996,5578.38370389
TRN-0757,12.9334,15.2952,32.5392,39.5942,7.6572,7.2149,10.2342,59.5475,14.0025,197.81893968,233.94314304,167.27283556,605.60120784
TRN-0910,22.2869,17.8971,31.6443,8.5715,11.595,10.1133,15.6096,37.8492,16.575,398.87087798999994,320.30618840999995,496.70591161,153.40499265
TRN-0106,19.2836,88.3661,34.5776,29.6362,14.6148,15.6203,17.6864,63.2426,32.9814,1704.01652596,7808.567629210001,371.85722896,2618.83541282
TRN-0712,17.6549,68.982,18.0,22.2576,12.4869,12.6826,15.3412,36.2488,19.2082,1217.8703118,4758.516324,311.69549401000006,1535.3737632
TRN-0153,22.4912,79.1664,32.2276,32.3848,14.9495,15.17,18.2547,47.7372,28.3823,1780.5473356799998,6267.31888896,505.85407743999997,2563.78803072
TRN-0911,25.7853,107.8744,42.3302,30.393,18.8495,19.658,23.141,55.7069,53.2861,2781.57376632,11636.88617536,664.88169609,3278.6266391999998
TRN-0174,27.0115,19.8225,30.4787,8.767,14.3092,12.2228,19.1565,43.2094,18.0087,535.4354587500001,392.93150625000004,729.6211322500001,173.7838575
TRN-0798,21.3849,49.8346,40.9968,7.0434,13.0234,12.6558,16.9012,45.477,19.6213,1065.7079375399999,2483.48735716,457.31394800999993,351.00502164
TRN-0857,25.8889,64.2977,19.4549,21.4721,15.9859,15.0523,29.8671,25.7966,21.1871,1664.5967255300002,4134.194225290001,670.2351432099999,1380.6066441700002
TRN-0912,15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,24.2523,1214.1463921700001,6287.586012490001,234.45428160999998,686.17322505
TRN-0380,15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,25.6345,1091.87584992,5167.999565440001,230.68749455999998,1149.83978936
TRN-0218,8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,23.7821,771.7067230600002,7591.392937960001,78.44822041000002,1539.6320648800001
TRN-0254,13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,29.6875,1113.9738786,7051.3135784099995,175.986756,3165.59702022
TRN-0441,27.9046,55.7218,18.2324,29.9988,16.6567,15.1526,21.3154,66.3078,20.3549,1554.89454028,3104.91899524,778.6667011599999,1671.58713384
TRN-0932,29.9543,57.0808,34.5208,8.0607,17.8131,16.3751,22.8791,57.4385,22.5047,1709.8154074400002,3258.2177286400006,897.26008849,460.1112045600001
TRN-0509,22.5729,70.2702,32.0218,35.5626,15.1305,15.0361,18.9293,63.9696,25.2925,1586.20219758,4937.90100804,509.53581441,2498.99101452
TRN-0673,17.8631,28.0256,37.8335,24.0583,10.3804,9.9369,13.4418,45.0497,16.9981,500.62409536,785.4342553600001,319.09034161,674.24829248
TRN-0645,23.6417,78.9457,29.811,36.3288,15.8612,15.8629,19.7284,46.3918,27.7197,1866.4105556900001,6232.42354849,558.92997889,2868.0025461600003
TRN-0263,23.5221,42.8011,25.1528,20.0814,13.8833,12.4467,17.9983,60.1067,18.5921,1006.7717543099999,1831.9341612099997,553.28918841,859.5060095399999
TRN-0071,30.2423,98.8025,43.3388,15.5553,20.1578,20.141,25.167,47.3509,46.5089,2988.01484575,9761.93400625,914.59670929,1536.90252825
TRN-0013,25.5181,41.4926,31.1854,32.5279,15.1001,13.589,19.881,38.7659,20.3992,1058.81231606,1721.6358547600003,651.17342761,1349.66714354
TRN-0260,9.4712,109.8657,19.471,23.7437,10.8498,13.3049,11.9584,71.8086,43.5279,1040.56001784,12070.47203649,89.70362943999999,2608.61822109
TRN-0045,10.8096,60.4465,51.1121,18.1745,8.4859,10.3638,10.0525,49.4543,23.4447,653.4024863999999,3653.77936225,116.84745215999999,1098.5849142499999
TRN-0504,9.4822,31.9074,19.7147,20.1489,6.807,7.0154,8.5534,57.7914,12.6076,302.55234828,1018.0821747599999,89.91211684000001,642.89901186
TRN-0876,31.8671,88.8569,30.5366,41.2199,20.6748,19.8194,26.0335,56.0319,36.1658,2831.6117179899998,7895.54867761,1015.51206241,3662.67253231
TRN-0372,19.0343,99.0386,36.3031,15.1434,14.7003,15.9507,17.6891,28.0867,41.0583,1885.1304239800002,9808.64428996,362.30457649000004,1499.78113524
TRN-0009,31.2031,56.1702,38.3074,25.3805,18.4606,16.8161,16.9269,45.1049,23.3409,1752.68436762,3155.0913680400004,973.63344961,1425.6277611
TRN-0835,27.2126,65.3667,41.2269,58.2999,17.458,16.772,22.0848,54.2976,29.4849,1778.7978604199998,4272.805468889999,740.5255987599999,3810.8720733299997
TRN-0083,11.6948,29.2545,30.4575,44.9411,7.7985,7.861,10.2782,33.2364,14.7517,342.1255266,855.82577025,136.76834704,1314.72940995
TRN-0365,21.4091,106.9215,33.4044,41.3117,16.4731,17.6444,20.1669,52.7348,48.6475,2289.09308565,11432.207162249999,458.34956280999995,4417.10893155
TRN-0695,26.8977,53.7919,36.2464,6.1602,16.2587,15.1159,21.0038,49.4543,21.5556,1446.87838863,2893.5685056099996,723.48626529,331.36886238
TRN-0407,17.9833,30.1194,35.4344,48.3623,10.9072,10.3113,14.3367,43.036,17.5448,541.64620602,907.17825636,323.39907889,1456.6434586199998
TRN-0816,18.5243,67.6262,18.4807,35.1027,13.309,13.2316,27.0815,57.4387,19.8088,1252.7280166599999,4573.302926439999,343.14969049,2373.8622107399997
TRN-0545,13.0916,55.2408,37.3928,30.0299,9.4873,10.4214,11.8915,40.6875,17.7183,723.19045728,3051.54598464,171.38999056,1658.87569992
TRN-0491,14.7563,30.7739,25.3571,45.6422,9.1825,8.7127,11.9573,61.1466,15.6403,454.10890057,947.03292121,217.74838968999998,1404.58849858
TRN-0165,17.3457,64.932,40.8922,31.1934,12.3965,13.0648,15.3959,33.2196,25.6903,1126.2909924,4216.164624,300.87330849,2025.4498488000002
TRN-0829,8.6911,18.8487,44.6416,43.601,5.6547,6.384,7.4265,34.5325,18.1979,163.81593657000002,355.27349169,75.53521921000001,821.8221687
TRN-0965,23.7163,15.6778,47.902,40.2774,12.5306,11.3406,16.9444,35.9469,21.424,371.81940814,245.79341283999997,562.46288569,631.46102172
TRN-0930,12.9705,95.971,30.5851,47.6831,12.1861,13.7774,14.3621,57.4774,35.4494,1244.7918554999999,9210.432841,168.23387025,4576.1947901
TRN-0949,10.0241,35.5307,34.6749,46.0995,7.1086,7.7959,8.8038,42.2024,15.0201,356.16328987,1262.4306424900003,100.48258081000002,1637.9475046500002
TRN-0446,27.5543,78.7111,47.544,31.2291,18.1674,17.9768,23.2678,56.1777,36.2413,2168.82926273,6195.43726321,759.2394484900001,2458.07681301
TRN-0333,23.6659,83.0057,25.2352,48.7404,16.4982,16.3492,20.4081,37.4559,28.5206,1964.4045956300001,6889.9462324900005,560.07482281,4045.7310202800004
TRN-0056,20.2038,105.4205,45.8627,19.0142,15.9943,17.8119,19.4455,50.8786,51.0559,2129.8946979,11113.481820250001,408.19353444000006,2004.4864711
TRN-0221,10.0402,19.6325,30.7168,12.1244,6.0946,6.2903,8.1025,68.7331,12.8904,197.1142265,385.43505625,100.80561604,238.032283
TRN-0627,11.916,67.3207,42.1577,50.8565,10.1217,11.6624,12.2225,46.2937,24.863,802.1934612,4532.0766484900005,141.99105600000001,3423.69517955
TRN-0649,29.9515,24.049,37.3554,42.2616,16.174,3.8193,21.58,44.283,21.0209,720.3036235,578.3544009999999,897.09235225,1016.3492184
TRN-0758,28.164,17.0954,24.7318,26.3672,14.91,12.0903,19.8602,43.4537,18.4735,481.4748456000001,292.2527011600001,793.210896,450.75783088000003
TRN-0823,15.4117,91.4093,29.4443,39.8646,12.9836,14.5008,15.509,31.7263,32.5492,1408.77270881,8355.66012649,237.52049689,3643.9951807800003
TRN-0265,29.1382,24.8276,29.5091,55.8176,16.0754,13.6475,21.5425,55.5081,19.6328,723.4315743200001,616.40972176,849.0346992400001,1385.81704576
TRN-0508,18.5872,24.0757,43.6181,36.0944,10.8484,9.9679,1.0,68.1033,17.6239,447.49985104,579.63933049,345.48400383999996,868.99794608
TRN-0618,18.5828,33.833,44.6905,28.3275,8.0392,6.6552,14.4279,52.7081,18.4418,628.7118724,1144.671889,345.32045583999997,958.4043075
TRN-0588,15.6295,19.4763,27.2332,41.9181,8.9486,8.2676,11.985,70.159,14.962,304.40483085,379.3262616899999,244.28127025,816.40949103
TRN-0136,18.1556,100.6376,28.4831,53.8012,14.7216,15.9798,17.5126,49.0068,39.9339,1827.1360105600002,10127.92653376,329.62581136,5414.42364512
TRN-0166,29.5716,82.2388,22.4663,23.6958,19.115,18.1846,23.8408,44.7835,29.6963,2431.93289808,6763.22022544,874.47952656,1948.71415704
TRN-0410,19.3576,55.501,32.4643,47.3989,13.62775,12.8351,16.3875,35.6131,19.4256,1074.3661576,3080.3610009999998,374.71667776000004,2630.6863488999998
TRN-0503,12.742,61.7987,39.8282,57.112,9.9839,11.3075,12.0489,69.2968,18.5584,787.4390354,3819.0793216899997,162.35856400000003,3529.4473543999998
TRN-0587,31.1799,52.9067,38.1,36.6261,18.0144,16.465,23.3782,48.7188,23.4365,1649.62561533,2799.11890489,972.18616401,1937.76608487
TRN-0975,21.1463,103.6017,31.7853,34.3651,16.2591,17.3119,19.9779,72.0292,44.8108,2190.79262871,10733.312242889999,447.16600369,3560.2827806699997
TRN-0143,31.0604,20.7146,49.4232,47.9427,13.4898,20.8227,22.3117,38.437,25.9811,643.40376184,429.09465316,964.7484481600001,993.11385342
TRN-0226,16.165,84.7277,19.8908,13.1586,12.7716,13.5427,15.1689,45.6281,25.3231,1369.6232705,7178.78314729,261.30722499999996,1114.89791322
TRN-0322,19.8459,44.1289,43.3522,13.0739,11.9391,11.8223,15.5497,85.2779,18.7618,875.7777365100001,1947.35981521,393.85974681,576.93682571
TRN-0717,28.2051,24.1533,26.3389,43.9544,15.3975,13.0615,20.2903,40.4418,19.068,681.24624183,583.3819008900001,795.5276660100001,1061.64380952
TRN-0921,12.3228,83.6693,38.3193,59.0536,11.4682,12.9508,13.5388,25.1946,29.9729,1031.04005004,7000.551762490001,151.85139984000003,4940.9733744800005
TRN-0659,21.4314,77.2592,34.8314,8.8744,14.3967,14.8306,17.5491,35.5696,27.4947,1655.7728188800002,5968.983984640001,459.30490596,685.6290444800001
TRN-0276,30.1002,30.3395,35.0458,22.7598,16.1821,13.8584,21.6219,65.4609,20.5299,913.2250179,920.48526025,906.0220400400001,690.5209520999999
TRN-0573,12.713,94.2479,33.3957,5.1753,11.3106,13.3547,13.2436,56.797,33.8011,1198.1735526999998,8882.66665441,161.62036899999998,487.76115687000004
TRN-0877,21.4959,97.0943,19.1262,42.5876,16.2871,16.5927,20.0402,45.6363,35.4263,2087.12936337,9427.303092490001,462.07371680999995,4135.01321068
TRN-0468,11.3447,90.8143,31.9713,16.691,10.7875,12.9436,6.04,44.117,31.1116,1030.26098921,8247.23708449,128.70221809,1515.7814813
TRN-0181,18.6267,109.8992,25.7139,51.4145,15.5329,16.8204,6.878,45.3994,48.7663,2047.0594286399999,12077.834160639999,346.95395289,5650.412418399999
TRN-0353,19.5255,108.769,34.6151,11.8696,15.5531,16.9552,18.7414,46.8337,49.4057,2123.7691095,11830.695361000002,381.24515025000005,1291.0445224
TRN-0147,8.861,75.9485,36.5575,14.8645,8.6741,10.6902,10.3391,58.0673,23.809,672.9796585,5768.17465225,78.51732100000001,1128.93647825
TRN-0144,21.5592,95.6797,38.3352,5.2788,16.0257,17.0131,19.5681,40.2086,40.0378,2062.77778824,9154.604992089999,464.79910464000005,505.07400036
TRN-0019,8.2185,21.3276,46.7842,33.5716,6.2229,6.6093,8.3971,71.8081,15.9881,175.28088060000002,454.86652176,67.54374225000001,716.0016561599999
TRN-0626,8.6911,18.8487,44.6416,43.601,5.6547,6.384,7.4265,34.5325,14.4551,163.81593657000002,355.27349169,75.53521921000001,821.8221687
TRN-0476,13.8624,81.0334,36.4075,9.6282,11.1898,12.5515,13.5137,34.8156,27.4893,1123.31740416,6566.41191556,192.16613375999998,780.20578188
TRN-0796,29.2093,62.3251,41.0718,47.5542,18.2781,17.4134,23.4021,46.8724,29.0277,1820.4725434299999,3884.41809001,853.18320649,2963.8202704200003
TRN-0870,10.7956,108.3219,24.6777,48.043,11.5524,13.9552,13.1178,55.7297,44.2781,1169.39990364,11733.634019609999,116.54497936000001,5204.1090417
TRN-0854,8.6289,26.2498,23.3529,56.0306,6.2386,6.4568,8.0669,52.8494,13.2914,226.50689922,689.05200004,74.45791521,1470.79204388
TRN-0134,22.2438,41.4757,24.1234,53.4966,13.6413,12.3822,17.6506,70.0693,18.4064,922.5771756600001,1720.2336904900003,494.78663844,2218.80893262
TRN-0527,14.7369,57.4826,37.9908,20.1469,10.8502,11.6163,13.5462,51.1441,18.5575,847.11532794,3304.24930276,217.17622161,1158.09619394
TRN-0770,15.7032,98.3867,38.3044,32.4798,13.1948,15.1165,15.3287,46.7966,40.2031,1544.98602744,9679.942736890001,246.59049024,3195.58033866
TRN-0251,30.3515,109.3207,33.6619,8.9928,20.9797,21.2055,25.9842,48.8242,53.6774,3318.04722605,11951.015448490001,921.2135522500001,983.0991909600001
TRN-0132,9.7487,72.7897,36.5709,25.4378,9.0643,10.8287,10.8578,77.4383,23.3231,709.6049483899999,5298.34042609,95.03715168999999,1851.60983066
TRN-0215,23.5742,80.0256,28.2073,5.4162,15.6847,15.9431,19.5115,52.9688,27.4716,1886.53949952,6404.096655359999,555.74290564,433.43465471999997
TRN-0780,12.6266,68.5622,35.0442,17.9569,9.9021,11.2444,12.2991,43.9458,22.3588,865.70747452,4700.7752688400005,159.43102756,1231.1645691800002
TRN-0425,14.8763,108.8282,36.4889,20.9661,13.3401,15.6721,15.4704,25.5252,48.8125,1618.96095166,11843.57711524,221.30430169000002,2281.70292402
TRN-0273,14.7494,46.7725,41.9781,18.1946,9.8595,10.6273,12.2165,33.6728,17.7087,689.8663115,2187.66675625,217.54480035999998,851.0069285000001
TRN-0970,21.6393,46.0109,37.6075,53.7777,13.5387,12.9017,17.5589,27.2276,20.1454,995.6436683699999,2117.0029188099998,468.2593044899999,2474.3603769300003
TRN-0318,25.1775,66.3148,37.9414,36.4763,16.4199,15.8983,20.8264,62.0508,27.6115,1669.640877,4397.652699040001,633.9065062499999,2418.9185392400004
