Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Validity_Label,S1_minus_S2,S1_minus_S3,S2_minus_S3
TRN-0178,19.3405,100.3808,33.8958,5.6278,14.7691,16.3752,17.6476,40.5108,Valid,-1.6060999999999996,-2.8785000000000007,-1.272400000000001
TRN-0327,28.9693,67.2789,26.4722,52.5104,18.1773,16.9927,23.2303,39.4128,Valid,1.1845999999999997,-5.053000000000001,-6.2376000000000005
TRN-0856,26.9065,91.7012,35.2636,56.763,15.1083,23.7716,23.0638,67.0168,Invalid,-8.6633,-7.955500000000001,0.7077999999999989
TRN-0343,26.2971,15.0966,35.2021,44.2695,13.6448,11.4401,18.4805,59.6871,Valid,2.2047000000000008,-4.835699999999999,-7.0404
TRN-0198,28.1497,26.9731,19.1549,29.9116,15.5631,13.0973,20.497,43.7674,Valid,2.4657999999999998,-4.9338999999999995,-7.399699999999999
TRN-0290,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,Invalid,-1.8665000000000003,-2.027100000000001,-0.16060000000000052
TRN-0711,27.3457,27.5273,34.5953,58.9132,15.4514,13.3857,20.4983,58.755,Valid,2.0656999999999996,-5.046900000000001,-7.1126000000000005
TRN-0284,17.8121,90.2115,37.616,39.5063,13.504,15.1535,16.1926,46.9822,Valid,-1.6494999999999997,-2.688599999999999,-1.0390999999999995
TRN-0105,14.8368,102.3667,39.5969,23.2679,13.1569,15.4076,15.6953,41.709,Valid,-2.2507,-2.5383999999999993,-0.2876999999999992
TRN-0439,11.5518,50.4478,26.6414,37.17,8.8784,9.5543,11.0339,50.6061,Valid,-0.6759000000000004,-2.1555,-1.4795999999999996
TRN-0602,21.0839,80.5436,36.3989,38.7211,7.1164,15.438,18.6809,61.7175,Invalid,-8.3216,-11.564500000000002,-3.2429000000000006
TRN-0269,15.8232,102.5936,42.3858,16.5509,13.2755,15.4911,15.8473,56.8715,Valid,-2.2156000000000002,-2.5718000000000014,-0.3562000000000012
TRN-0184,29.5853,85.7903,34.6521,19.6015,19.3913,18.8309,24.4083,51.7121,Valid,0.5604000000000013,-5.0169999999999995,-5.577400000000001
TRN-0288,15.735,21.5399,39.4762,5.9551,8.9844,8.6774,11.8477,49.4543,Valid,0.3070000000000004,-2.863299999999999,-3.1702999999999992
TRN-0668,30.0372,108.2607,39.2159,13.5037,20.5937,21.0821,25.4809,54.9198,Valid,-0.48840000000000217,-4.8872,-4.398799999999998
TRN-0014,11.1932,77.4751,43.4873,15.9647,9.6759,11.9007,11.5401,72.2076,Valid,-2.2248,-1.8642000000000003,0.3605999999999998
TRN-0813,30.5251,48.7172,37.482,41.8758,17.608,15.9534,22.6584,26.8364,Valid,1.6546000000000003,-5.0504,-6.705
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,Valid,-0.5571999999999999,-2.884499999999999,-2.3272999999999993
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,Valid,0.7591999999999999,-4.0434,-4.8026
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,Valid,-0.7216000000000005,-2.5868,-1.8651999999999997
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,Valid,0.2386999999999997,-3.8653999999999993,-4.104099999999999
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,Valid,-2.1553000000000004,-1.9707000000000008,0.18459999999999965
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,Valid,-0.5929000000000002,-3.4368,-2.8438999999999997
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,Valid,1.0269000000000013,-5.070999999999998,-6.097899999999999
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,Valid,-0.7012999999999998,-2.937900000000001,-2.236600000000001
TRN-0449,21.696,104.8557,37.7763,13.4195,16.5054,17.709,20.0948,50.7071,Valid,-1.203599999999998,-3.5893999999999977,-2.3857999999999997
TRN-0038,27.7592,101.5552,34.2606,17.1922,19.2427,19.2265,23.8862,59.3814,Valid,0.016199999999997772,-4.6434999999999995,-4.659699999999997
TRN-0891,31.2092,24.7295,37.9771,7.605,16.1873,13.7588,21.489,46.4701,Valid,2.4284999999999997,-5.3017,-7.7302
TRN-0313,28.2726,86.4153,41.69,52.7211,18.8426,18.6702,23.9336,60.1178,Valid,0.17239999999999966,-5.0909999999999975,-5.263399999999997
TRN-0255,17.4922,39.68,34.5857,26.5506,10.8434,10.4393,14.1841,51.656,Valid,0.40410000000000146,-3.3407,-3.7448000000000015
TRN-0647,21.852,64.5289,34.5926,11.2937,14.1639,13.9786,17.7505,39.2504,Valid,0.1852999999999998,-3.586599999999999,-3.7718999999999987
TRN-0423,18.2339,55.7219,24.4936,48.8595,12.3715,12.2858,15.7123,45.9793,Valid,0.08569999999999922,-3.3408000000000015,-3.4265000000000008
TRN-0398,23.6081,38.436,51.5397,28.3981,20.9822,13.0628,17.4497,57.6559,Invalid,7.9193999999999996,3.532499999999999,-4.386900000000001
TRN-0289,12.2869,55.9791,39.0557,27.4659,9.2859,10.2734,11.2989,58.2312,Valid,-0.9875000000000007,-2.013,-1.0254999999999992
TRN-0579,25.8539,97.7032,34.2355,28.4083,18.1987,18.5238,22.5244,42.8963,Valid,-0.3251000000000026,-4.325700000000001,-4.000599999999999
TRN-0275,17.8668,47.0833,25.1341,36.193,11.1437,10.8196,14.0121,38.2814,Valid,0.3241000000000014,-2.8683999999999994,-3.192500000000001
TRN-0885,9.8693,34.1735,47.1174,41.4493,7.4965,8.2213,9.6744,50.7342,Valid,-0.7247999999999992,-2.1779,-1.453100000000001
TRN-0201,13.0583,62.9442,42.9019,15.9798,9.9293,11.3912,12.1505,38.707,Valid,-1.4619,-2.2211999999999996,-0.7592999999999996
TRN-0171,15.6952,76.0224,22.3138,52.257,12.0119,20.1057,14.6344,67.6222,Invalid,-8.093799999999998,-2.6224999999999987,5.471299999999999
TRN-0689,31.6492,35.4878,43.8532,18.733,17.3536,15.3904,23.1375,33.0242,Valid,1.9632000000000005,-5.783899999999999,-7.7471
TRN-0769,8.373,78.0065,31.6603,24.9763,8.6715,10.7605,10.2026,45.9541,Valid,-2.0890000000000004,-1.5311000000000003,0.5579000000000001
TRN-0575,29.1671,81.9158,28.8445,36.8917,18.8973,18.0038,23.9664,39.8755,Valid,0.8935000000000031,-5.069099999999999,-5.962600000000002
TRN-0428,20.4699,69.9818,34.8688,27.8474,14.2195,14.1737,17.3693,40.4876,Valid,0.04579999999999984,-3.149799999999999,-3.195599999999999
TRN-0272,30.9147,51.0044,42.4644,18.3643,17.8293,16.553,23.1521,40.4619,Valid,1.276299999999999,-5.322800000000001,-6.5991
TRN-0763,20.5583,61.5323,30.8158,8.7893,13.3374,13.3175,16.9269,36.3166,Valid,0.019899999999999807,-3.5894999999999992,-3.609399999999999
TRN-0727,15.8896,19.4607,45.5969,8.0754,8.3908,8.3681,11.4267,74.0864,Valid,0.022700000000000387,-3.0359,-3.0586
TRN-0042,19.2353,48.7693,27.1839,20.7282,12.089,11.6227,15.3121,57.8987,Valid,0.4663000000000004,-3.2230999999999987,-3.689399999999999
TRN-0773,18.149,40.6311,31.4089,53.4559,3.9127,10.9356,14.7335,61.6319,Invalid,-7.022900000000001,-10.820799999999998,-3.7978999999999985
TRN-0764,30.7478,51.1431,43.5796,43.3897,17.9541,16.5559,23.4592,46.5817,Valid,1.3981999999999992,-5.505099999999999,-6.903299999999998
TRN-0620,24.1614,59.8066,29.9794,21.2834,15.3065,14.6956,19.4732,54.2948,Valid,0.6108999999999991,-4.166699999999999,-4.777599999999998
TRN-0914,14.1881,60.8325,37.1535,41.5068,11.1654,11.9085,13.8926,32.8292,Valid,-0.7431000000000001,-2.7272,-1.9840999999999998
TRN-0982,12.4416,18.6756,38.7164,37.5457,7.2086,7.2314,9.6382,80.5135,Valid,-0.022800000000000153,-2.4295999999999998,-2.4067999999999996
TRN-0113,31.1611,31.5237,42.6012,33.9683,17.1963,15.0119,22.7454,49.4543,Valid,2.1844,-5.549099999999999,-7.733499999999999
TRN-0258,14.7553,71.7787,35.4516,36.6047,11.449,12.6512,14.0301,53.4391,Valid,-1.2021999999999995,-2.5810999999999993,-1.3788999999999998
TRN-0002,18.4463,56.7764,23.0633,12.8259,11.8108,11.7818,14.6466,34.3554,Valid,0.028999999999999915,-2.835799999999999,-2.864799999999999
TRN-0283,28.9197,27.591,41.9035,37.8014,15.9737,14.1276,21.1828,66.5722,Valid,1.8460999999999999,-5.209100000000001,-7.055200000000001
TRN-0677,21.058,68.7623,28.9605,26.7195,14.1566,14.0598,17.9396,38.7286,Valid,0.0968,-3.7829999999999995,-3.8797999999999995
TRN-0486,17.1442,103.7046,38.9918,21.6489,14.2967,16.3271,17.2076,33.04,Valid,-2.030400000000002,-2.9109,-0.8804999999999978
TRN-0554,10.2715,99.3761,29.1666,35.7966,10.8652,13.1476,12.3766,44.9502,Valid,-2.282400000000001,-1.5114,0.7710000000000008
TRN-0341,21.6849,99.1059,37.2354,56.2871,16.3468,17.5527,19.8958,75.1837,Valid,-1.2058999999999997,-3.5489999999999995,-2.3430999999999997
TRN-0757,12.9334,15.2952,32.5392,39.5942,7.6572,7.2149,10.2342,59.5475,Valid,0.44229999999999947,-2.577,-3.0192999999999994
TRN-0910,22.2869,17.8971,31.6443,8.5715,11.595,10.1133,15.6096,37.8492,Valid,1.4817,-4.0146,-5.4963
TRN-0106,19.2836,88.3661,34.5776,29.6362,14.6148,15.6203,17.6864,63.2426,Valid,-1.0054999999999996,-3.0715999999999983,-2.0660999999999987
TRN-0712,17.6549,68.982,18.0,22.2576,12.4869,12.6826,15.3412,36.2488,Valid,-0.19570000000000043,-2.8543000000000003,-2.6586
TRN-0153,22.4912,79.1664,32.2276,32.3848,14.9495,15.17,18.2547,47.7372,Valid,-0.22049999999999947,-3.3051999999999992,-3.0846999999999998
TRN-0911,25.7853,107.8744,42.3302,30.393,18.8495,19.658,23.141,55.7069,Valid,-0.8085000000000022,-4.291499999999999,-3.482999999999997
TRN-0174,27.0115,19.8225,30.4787,8.767,14.3092,12.2228,19.1565,43.2094,Valid,2.086400000000001,-4.847300000000001,-6.933700000000002
TRN-0798,21.3849,49.8346,40.9968,7.0434,13.0234,12.6558,16.9012,45.477,Valid,0.36760000000000126,-3.877799999999999,-4.2454
TRN-0857,25.8889,64.2977,19.4549,21.4721,15.9859,15.0523,29.8671,25.7966,Invalid,0.9336000000000002,-13.8812,-14.8148
TRN-0912,15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,Valid,-1.1401000000000003,-2.0858999999999988,-0.9457999999999984
TRN-0380,15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,Valid,-1.0470999999999986,-2.7209999999999983,-1.6738999999999997
TRN-0218,8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,Valid,-1.8238000000000003,-0.9763999999999999,0.8474000000000004
TRN-0254,13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,Invalid,-10.9848,-11.5292,-0.5443999999999996
TRN-0441,27.9046,55.7218,18.2324,29.9988,16.6567,15.1526,21.3154,66.3078,Valid,1.504100000000001,-4.6587,-6.162800000000001
TRN-0932,29.9543,57.0808,34.5208,8.0607,17.8131,16.3751,22.8791,57.4385,Valid,1.4379999999999988,-5.0660000000000025,-6.504000000000001
TRN-0509,22.5729,70.2702,32.0218,35.5626,15.1305,15.0361,18.9293,63.9696,Valid,0.09440000000000026,-3.7988000000000017,-3.893200000000002
TRN-0673,17.8631,28.0256,37.8335,24.0583,10.3804,9.9369,13.4418,45.0497,Valid,0.4435000000000002,-3.061400000000001,-3.504900000000001
TRN-0645,23.6417,78.9457,29.811,36.3288,15.8612,15.8629,19.7284,46.3918,Valid,-0.0016999999999995907,-3.8672000000000004,-3.865500000000001
TRN-0263,23.5221,42.8011,25.1528,20.0814,13.8833,12.4467,17.9983,60.1067,Valid,1.4366000000000003,-4.115,-5.5516000000000005
TRN-0071,30.2423,98.8025,43.3388,15.5553,20.1578,20.141,25.167,47.3509,Valid,0.01680000000000348,-5.0092,-5.026000000000003
TRN-0013,25.5181,41.4926,31.1854,32.5279,15.1001,13.589,19.881,38.7659,Valid,1.511099999999999,-4.780900000000001,-6.292
TRN-0260,9.4712,109.8657,19.471,23.7437,10.8498,13.3049,11.9584,71.8086,Valid,-2.4551,-1.1085999999999991,1.3465000000000007
TRN-0045,10.8096,60.4465,51.1121,18.1745,8.4859,10.3638,10.0525,49.4543,Valid,-1.8778999999999986,-1.5665999999999993,0.31129999999999924
TRN-0504,9.4822,31.9074,19.7147,20.1489,6.807,7.0154,8.5534,57.7914,Valid,-0.20839999999999925,-1.7463999999999995,-1.5380000000000003
TRN-0876,31.8671,88.8569,30.5366,41.2199,20.6748,19.8194,26.0335,56.0319,Valid,0.8553999999999995,-5.358699999999999,-6.214099999999998
TRN-0372,19.0343,99.0386,36.3031,15.1434,14.7003,15.9507,17.6891,28.0867,Valid,-1.250399999999999,-2.9887999999999995,-1.7384000000000004
TRN-0009,31.2031,56.1702,38.3074,25.3805,18.4606,16.8161,16.9269,45.1049,Invalid,1.6445000000000007,1.5336999999999996,-0.11080000000000112
TRN-0835,27.2126,65.3667,41.2269,58.2999,17.458,16.772,22.0848,54.2976,Valid,0.6859999999999999,-4.626800000000003,-5.312800000000003
TRN-0083,11.6948,29.2545,30.4575,44.9411,7.7985,7.861,10.2782,33.2364,Valid,-0.0625,-2.4797000000000002,-2.4172000000000002
TRN-0365,21.4091,106.9215,33.4044,41.3117,16.4731,17.6444,20.1669,52.7348,Valid,-1.1713000000000022,-3.6937999999999995,-2.5224999999999973
TRN-0695,26.8977,53.7919,36.2464,6.1602,16.2587,15.1159,21.0038,49.4543,Valid,1.1428000000000011,-4.745099999999997,-5.887899999999998
TRN-0407,17.9833,30.1194,35.4344,48.3623,10.9072,10.3113,14.3367,43.036,Valid,0.5959000000000003,-3.429500000000001,-4.025400000000001
TRN-0816,18.5243,67.6262,18.4807,35.1027,13.309,13.2316,27.0815,57.4387,Invalid,0.07739999999999903,-13.772499999999999,-13.849899999999998
TRN-0545,13.0916,55.2408,37.3928,30.0299,9.4873,10.4214,11.8915,40.6875,Valid,-0.9341000000000008,-2.4042000000000012,-1.4701000000000004
TRN-0491,14.7563,30.7739,25.3571,45.6422,9.1825,8.7127,11.9573,61.1466,Valid,0.46979999999999933,-2.774800000000001,-3.2446
TRN-0165,17.3457,64.932,40.8922,31.1934,12.3965,13.0648,15.3959,33.2196,Valid,-0.6683000000000003,-2.9993999999999996,-2.3310999999999993
TRN-0829,8.6911,18.8487,44.6416,43.601,5.6547,6.384,7.4265,34.5325,Invalid,-0.7293000000000003,-1.7717999999999998,-1.0424999999999995
TRN-0965,23.7163,15.6778,47.902,40.2774,12.5306,11.3406,16.9444,35.9469,Valid,1.1899999999999995,-4.413800000000002,-5.6038000000000014
TRN-0930,12.9705,95.971,30.5851,47.6831,12.1861,13.7774,14.3621,57.4774,Valid,-1.5913000000000004,-2.176,-0.5846999999999998
TRN-0949,10.0241,35.5307,34.6749,46.0995,7.1086,7.7959,8.8038,42.2024,Valid,-0.6872999999999996,-1.6952000000000007,-1.0079000000000011
TRN-0446,27.5543,78.7111,47.544,31.2291,18.1674,17.9768,23.2678,56.1777,Valid,0.19059999999999988,-5.1004000000000005,-5.291
TRN-0333,23.6659,83.0057,25.2352,48.7404,16.4982,16.3492,20.4081,37.4559,Valid,0.1490000000000009,-3.9099000000000004,-4.058900000000001
TRN-0056,20.2038,105.4205,45.8627,19.0142,15.9943,17.8119,19.4455,50.8786,Valid,-1.8176000000000005,-3.4511999999999983,-1.6335999999999977
TRN-0221,10.0402,19.6325,30.7168,12.1244,6.0946,6.2903,8.1025,68.7331,Valid,-0.19570000000000043,-2.0078999999999994,-1.812199999999999
TRN-0627,11.916,67.3207,42.1577,50.8565,10.1217,11.6624,12.2225,46.2937,Valid,-1.5406999999999993,-2.1007999999999996,-0.5601000000000003
TRN-0649,29.9515,24.049,37.3554,42.2616,16.174,3.8193,21.58,44.283,Invalid,12.3547,-5.405999999999999,-17.7607
TRN-0758,28.164,17.0954,24.7318,26.3672,14.91,12.0903,19.8602,43.4537,Valid,2.819700000000001,-4.950199999999999,-7.7699
TRN-0823,15.4117,91.4093,29.4443,39.8646,12.9836,14.5008,15.509,31.7263,Valid,-1.5172000000000008,-2.525400000000001,-1.0082000000000004
TRN-0265,29.1382,24.8276,29.5091,55.8176,16.0754,13.6475,21.5425,55.5081,Valid,2.4278999999999975,-5.467100000000002,-7.895
TRN-0508,18.5872,24.0757,43.6181,36.0944,10.8484,9.9679,1.0,68.1033,Invalid,0.8804999999999996,9.8484,8.9679
TRN-0618,18.5828,33.833,44.6905,28.3275,8.0392,6.6552,14.4279,52.7081,Invalid,1.3839999999999995,-6.3887,-7.7726999999999995
TRN-0588,15.6295,19.4763,27.2332,41.9181,8.9486,8.2676,11.985,70.159,Valid,0.6810000000000009,-3.0363999999999987,-3.7173999999999996
TRN-0136,18.1556,100.6376,28.4831,53.8012,14.7216,15.9798,17.5126,49.0068,Valid,-1.2581999999999987,-2.7909999999999986,-1.5328
TRN-0166,29.5716,82.2388,22.4663,23.6958,19.115,18.1846,23.8408,44.7835,Valid,0.9303999999999988,-4.725800000000003,-5.656200000000002
TRN-0410,19.3576,55.501,32.4643,47.3989,13.62775,12.8351,16.3875,35.6131,Invalid,0.7926500000000001,-2.7597499999999986,-3.5523999999999987
TRN-0503,12.742,61.7987,39.8282,57.112,9.9839,11.3075,12.0489,69.2968,Valid,-1.323599999999999,-2.0649999999999995,-0.7414000000000005
TRN-0587,31.1799,52.9067,38.1,36.6261,18.0144,16.465,23.3782,48.7188,Valid,1.5493999999999986,-5.363800000000001,-6.9132
TRN-0975,21.1463,103.6017,31.7853,34.3651,16.2591,17.3119,19.9779,72.0292,Valid,-1.0528000000000013,-3.7188000000000017,-2.6660000000000004
TRN-0143,31.0604,20.7146,49.4232,47.9427,13.4898,20.8227,22.3117,38.437,Invalid,-7.3329,-8.821899999999998,-1.4889999999999972
TRN-0226,16.165,84.7277,19.8908,13.1586,12.7716,13.5427,15.1689,45.6281,Valid,-0.7711000000000006,-2.3973000000000013,-1.6262000000000008
TRN-0322,19.8459,44.1289,43.3522,13.0739,11.9391,11.8223,15.5497,85.2779,Valid,0.11679999999999957,-3.6106,-3.7273999999999994
TRN-0717,28.2051,24.1533,26.3389,43.9544,15.3975,13.0615,20.2903,40.4418,Valid,2.3360000000000003,-4.892799999999998,-7.228799999999998
TRN-0921,12.3228,83.6693,38.3193,59.0536,11.4682,12.9508,13.5388,25.1946,Valid,-1.4825999999999997,-2.0706000000000007,-0.588000000000001
TRN-0659,21.4314,77.2592,34.8314,8.8744,14.3967,14.8306,17.5491,35.5696,Valid,-0.4339000000000013,-3.1524,-2.718499999999999
TRN-0276,30.1002,30.3395,35.0458,22.7598,16.1821,13.8584,21.6219,65.4609,Valid,2.3236999999999988,-5.439800000000002,-7.7635000000000005
TRN-0573,12.713,94.2479,33.3957,5.1753,11.3106,13.3547,13.2436,56.797,Valid,-2.0440999999999985,-1.9329999999999998,0.11109999999999864
TRN-0877,21.4959,97.0943,19.1262,42.5876,16.2871,16.5927,20.0402,45.6363,Valid,-0.30560000000000187,-3.7531,-3.447499999999998
TRN-0468,11.3447,90.8143,31.9713,16.691,10.7875,12.9436,6.04,44.117,Invalid,-2.1561000000000003,4.7475,6.9036
TRN-0181,18.6267,109.8992,25.7139,51.4145,15.5329,16.8204,6.878,45.3994,Invalid,-1.2874999999999996,8.6549,9.9424
TRN-0353,19.5255,108.769,34.6151,11.8696,15.5531,16.9552,18.7414,46.8337,Valid,-1.4021000000000008,-3.188299999999998,-1.7861999999999973
TRN-0147,8.861,75.9485,36.5575,14.8645,8.6741,10.6902,10.3391,58.0673,Valid,-2.0161000000000016,-1.665000000000001,0.35110000000000063
TRN-0144,21.5592,95.6797,38.3352,5.2788,16.0257,17.0131,19.5681,40.2086,Valid,-0.9874000000000009,-3.5424000000000007,-2.5549999999999997
TRN-0019,8.2185,21.3276,46.7842,33.5716,6.2229,6.6093,8.3971,71.8081,Valid,-0.3864000000000001,-2.1742,-1.7877999999999998
TRN-0626,8.6911,18.8487,44.6416,43.601,5.6547,6.384,7.4265,34.5325,Invalid,-0.7293000000000003,-1.7717999999999998,-1.0424999999999995
TRN-0476,13.8624,81.0334,36.4075,9.6282,11.1898,12.5515,13.5137,34.8156,Valid,-1.3617000000000008,-2.3239,-0.9621999999999993
TRN-0796,29.2093,62.3251,41.0718,47.5542,18.2781,17.4134,23.4021,46.8724,Valid,0.8646999999999991,-5.124000000000002,-5.9887000000000015
TRN-0870,10.7956,108.3219,24.6777,48.043,11.5524,13.9552,13.1178,55.7297,Valid,-2.402799999999999,-1.5654000000000003,0.8373999999999988
TRN-0854,8.6289,26.2498,23.3529,56.0306,6.2386,6.4568,8.0669,52.8494,Valid,-0.2182000000000004,-1.8283000000000005,-1.6101
TRN-0134,22.2438,41.4757,24.1234,53.4966,13.6413,12.3822,17.6506,70.0693,Valid,1.2591,-4.009300000000001,-5.2684000000000015
TRN-0527,14.7369,57.4826,37.9908,20.1469,10.8502,11.6163,13.5462,51.1441,Valid,-0.7661000000000016,-2.6960000000000015,-1.9299
TRN-0770,15.7032,98.3867,38.3044,32.4798,13.1948,15.1165,15.3287,46.7966,Valid,-1.9216999999999995,-2.133899999999999,-0.21219999999999928
TRN-0251,30.3515,109.3207,33.6619,8.9928,20.9797,21.2055,25.9842,48.8242,Valid,-0.22579999999999956,-5.0045,-4.778700000000001
TRN-0132,9.7487,72.7897,36.5709,25.4378,9.0643,10.8287,10.8578,77.4383,Valid,-1.7644000000000002,-1.7934999999999999,-0.02909999999999968
TRN-0215,23.5742,80.0256,28.2073,5.4162,15.6847,15.9431,19.5115,52.9688,Invalid,-0.25839999999999996,-3.826800000000002,-3.5684000000000022
TRN-0780,12.6266,68.5622,35.0442,17.9569,9.9021,11.2444,12.2991,43.9458,Valid,-1.3422999999999998,-2.3969999999999985,-1.0546999999999986
TRN-0425,14.8763,108.8282,36.4889,20.9661,13.3401,15.6721,15.4704,25.5252,Valid,-2.3320000000000007,-2.1303,0.20170000000000066
TRN-0273,14.7494,46.7725,41.9781,18.1946,9.8595,10.6273,12.2165,33.6728,Valid,-0.7677999999999994,-2.3569999999999993,-1.5892
TRN-0970,21.6393,46.0109,37.6075,53.7777,13.5387,12.9017,17.5589,27.2276,Valid,0.6370000000000005,-4.020200000000001,-4.657200000000001
TRN-0318,25.1775,66.3148,37.9414,36.4763,16.4199,15.8983,20.8264,62.0508,Valid,0.5215999999999976,-4.406500000000001,-4.928099999999999
TRN-0767,27.0091,89.3887,31.1747,24.0991,18.2747,18.1538,23.0462,65.1731,Valid,0.1208999999999989,-4.7715,-4.8923999999999985
TRN-0437,25.3163,24.303,33.4231,57.0072,14.28,12.2727,18.7394,78.7804,Valid,2.007299999999999,-4.4594000000000005,-6.4666999999999994
TRN-0502,31.4814,15.7485,22.313,54.752,16.6856,13.4554,22.2083,63.0366,Valid,3.2302000000000017,-5.5227,-8.752900000000002
TRN-0413,23.8614,99.6453,27.3515,52.786,17.422,17.7966,21.1059,58.3409,Valid,-0.37460000000000093,-3.6838999999999977,-3.309299999999997
TRN-0735,26.086,76.1449,37.1549,29.5568,16.9605,16.7213,21.3601,54.0255,Valid,0.2392000000000003,-4.3995999999999995,-4.6388
TRN-0249,15.2693,100.304,34.0973,32.5533,12.9218,14.867,15.5072,30.5176,Valid,-1.9452000000000016,-2.5854,-0.6401999999999983
TRN-0941,26.4406,81.4135,28.2367,48.9851,17.6256,17.3812,22.0976,32.9076,Valid,0.24439999999999884,-4.472000000000001,-4.7164
TRN-0644,22.3928,21.7817,18.0,17.6499,12.3418,10.3495,16.293,43.2368,Valid,1.9922999999999984,-3.9512,-5.9434999999999985
TRN-0004,15.8587,26.0792,30.945,29.2205,9.2522,8.8999,12.1474,35.7616,Valid,0.3522999999999996,-2.895199999999999,-3.2474999999999987
TRN-0102,15.3713,82.2769,40.7093,24.3331,12.0642,13.5868,14.6883,31.9827,Valid,-1.5226000000000006,-2.6241000000000003,-1.1014999999999997
TRN-0310,17.7259,93.4655,30.4254,9.3407,13.8355,15.1421,16.6845,43.4387,Valid,-1.3065999999999995,-2.849,-1.5424000000000007
TRN-0653,11.3197,81.8708,23.3696,20.6582,9.9817,11.3997,11.2124,36.3911,Valid,-1.4179999999999993,-1.2307000000000006,0.1872999999999987
TRN-0115,28.8054,58.7016,35.5128,57.6561,17.5856,16.3149,22.4877,65.3874,Valid,1.270699999999998,-4.902100000000001,-6.172799999999999
TRN-0772,29.2843,55.6198,36.0893,55.5212,17.8595,16.5567,22.9917,15.8876,Valid,1.3028000000000013,-5.132200000000001,-6.435000000000002
TRN-0831,18.7826,102.8008,35.3483,23.859,14.421,15.9943,16.9964,53.0225,Valid,-1.5733000000000015,-2.575400000000002,-1.0021000000000004
TRN-0705,8.2692,25.6949,31.0763,11.3228,5.3401,6.1135,6.6989,39.6231,Valid,-0.7734000000000005,-1.3588000000000005,-0.5853999999999999
TRN-0991,31.3945,56.8214,40.6793,37.536,18.3479,16.9601,23.7599,53.2477,Valid,1.3877999999999986,-5.411999999999999,-6.799799999999998
TRN-0862,16.9245,33.0504,36.7006,42.7713,10.4439,10.0715,13.4578,57.3797,Valid,0.37239999999999895,-3.0139000000000014,-3.3863000000000003
TRN-0229,14.9486,51.2987,47.6404,16.062,10.0847,11.0032,13.0154,40.751,Valid,-0.9184999999999999,-2.9307,-2.0122
TRN-0696,19.9703,69.0999,46.7115,35.8717,14.0227,14.7328,17.7988,55.6225,Valid,-0.7100999999999988,-3.7760999999999996,-3.0660000000000007
TRN-0371,8.4715,19.0963,37.7212,24.6285,5.5421,6.063,7.3369,59.883,Valid,-0.5209000000000001,-1.7948000000000004,-1.2739000000000003
TRN-0819,17.2999,23.0813,37.999,20.686,10.0065,9.4349,13.3861,60.0238,Valid,0.5716000000000001,-3.3796,-3.9512
TRN-0107,16.1498,53.7524,24.6296,36.9404,11.0133,10.8826,13.8872,35.324,Valid,0.13069999999999915,-2.873900000000001,-3.0046
TRN-0017,15.8688,16.7878,29.9819,37.0965,8.8732,8.0324,11.9012,45.7346,Valid,0.8407999999999998,-3.0279999999999987,-3.8687999999999985
TRN-0196,28.5086,20.9697,30.8619,45.7868,15.5239,12.9922,20.4713,56.8221,Valid,2.531699999999999,-4.9474,-7.479099999999999
TRN-0548,11.0253,69.5239,28.2345,57.4589,9.5924,11.0881,11.7175,55.009,Valid,-1.4957000000000011,-2.1250999999999998,-0.6293999999999986
TRN-0525,9.5113,33.9672,37.9995,40.471,6.9494,7.6298,8.9024,47.3362,Valid,-0.6804000000000006,-1.9530000000000003,-1.2725999999999997
TRN-0687,29.9997,106.7406,47.4892,50.5266,20.7767,21.1299,26.0691,55.6824,Valid,-0.3531999999999975,-5.292399999999997,-4.9392
TRN-0637,28.1778,101.9614,46.7242,5.1181,19.2773,19.9162,23.9894,55.4093,Valid,-0.6388999999999996,-4.7120999999999995,-4.0732
TRN-0790,11.0441,36.6588,49.2146,45.1862,7.7952,8.7153,10.2325,51.3039,Valid,-0.9200999999999988,-2.4372999999999996,-1.5172000000000008
TRN-0337,24.7539,95.1678,30.4097,7.7587,17.2067,17.6076,21.1211,62.9772,Valid,-0.40090000000000003,-3.914399999999997,-3.513499999999997
